1.15470053838, 1
1.3090063396213287, 1.0666193504619135
1.412327923981359, 1.1144139458474394
1.5238048162811169, 1.1622085412329657
1.6440807256545986, 1.2102031140050418
1.7738501700406064, 1.257997709390568
1.913862486588228, 1.3059922821626442
2.06492615860889, 1.3537868775481705
2.227913484060393, 1.4017814503202466
2.403765612520506, 1.449576045705773
2.5934979797354916, 1.4975706184778492
2.798206171124638, 1.5453652138633753
3.0190722480989085, 1.5933597866354516
3.265630888797897, 1.6418543028739039
