2.958767583823583180e+01,5.498617247742339842e+00
3.110200092553212770e+01,5.216989868210200498e+00
3.543645613208981615e+01,4.537744699426504269e+00
4.019961573689071344e+01,3.956551374770593821e+00
4.580186273646932449e+01,3.438016986764270921e+00
5.218514957530700116e+01,2.998003662978575345e+00
5.945808767029186015e+01,2.615074371262041897e+00
6.804026166355910732e+01,2.277712865830825884e+00
7.820122851642430817e+01,1.985158159029449365e+00
8.987936176932159071e+01,1.727319552985360662e+00
1.033023432540278321e+02,1.510865176901149409e+00
1.187305718790133824e+02,1.325549949081684220e+00
1.364634486125786452e+02,1.165211616105760406e+00
1.568457363248215586e+02,1.027946229398324363e+00
1.802732490728883761e+02,9.096060782058359440e-01
2.072016669338307224e+02,8.086716817617114472e-01
2.381537352524741209e+02,7.211215598278397643e-01
2.737321053929493360e+02,6.467846314809532204e-01
3.146283603862445375e+02,5.831581503879131878e-01
3.616381044291837839e+02,5.288444787142666526e-01
4.156767043986414478e+02,4.830403025539496409e-01
4.777973856328520696e+02,4.452365937281163588e-01
5.492094913024507150e+02,4.139147523695784758e-01
6.313105799336522068e+02,3.905692221226215177e-01
7.257025856283991061e+02,3.739662636544827112e-01
8.342415612656908479e+02,3.668645451344875186e-01
9.590572157830935112e+02,3.697562903721150485e-01
1.102567505680324302e+03,3.768042674905989209e-01
1.267568518808544013e+03,3.869629128356453784e-01
1.457278260454357451e+03,4.000342001250885016e-01
1.675387699528013400e+03,4.145746507153711957e-01
1.926133409063927274e+03,4.285786396834895262e-01
2.214373242405276415e+03,4.390421433889501457e-01
2.545713364615401133e+03,4.461787149903987948e-01
2.926604205297713179e+03,4.508130921999708995e-01
3.364450126335590994e+03,4.527406234650594996e-01
3.867789244663427780e+03,4.537995771232696263e-01
4.446393744355256786e+03,4.526088309256575126e-01
5.111496290324922484e+03,4.483198328053037973e-01
5.876024457935183818e+03,4.412638933659834839e-01
6.754841318718874390e+03,4.319302562424758296e-01
7.765051039287976892e+03,4.213972891909131269e-01
8.926320599376804239e+03,4.105547171668491591e-01
1.026122125179676914e+04,3.991096905412432339e-01
1.179577338726311791e+04,3.884119118118293246e-01
1.355981577527151057e+04,3.780008774849085706e-01
1.558767553867525385e+04,3.679703585373875763e-01
1.791879190366373587e+04,3.581072417855044043e-01
2.059859932136116186e+04,3.492781787266805993e-01
2.367917972836250556e+04,3.406667944673918980e-01
2.722055738434335944e+04,3.329097207683343052e-01
3.129164329125051881e+04,3.257781483851179827e-01
3.597158119968310348e+04,3.187114486666328683e-01
4.135161549088663742e+04,3.125728272880679559e-01
4.753635000294671045e+04,3.067215557708313778e-01
5.464620173215179966e+04,3.013119922794739725e-01
6.281970964313110017e+04,2.967333629517446281e-01
7.221564094732662488e+04,2.919826589400927319e-01
8.301711040149367182e+04,2.877044248664819004e-01
9.543462018949854246e+04,2.842717000695050289e-01
1.097094623571987904e+05,2.808024882787913956e-01
1.261194373700192664e+05,2.772991361674505550e-01
1.449846939608351095e+05,2.746714024766039319e-01
1.666720152403114189e+05,2.722186613738410421e-01
1.916034904183490435e+05,2.698622290834327697e-01
2.202649234921960160e+05,2.679691968561000448e-01
2.532138568720340554e+05,2.661628303902912052e-01
2.910920815780534758e+05,2.646604088587188319e-01
3.346369654882286559e+05,2.633842692354420589e-01
3.846961446158103645e+05,2.622588831707549639e-01
4.422450197505978867e+05,2.615707296693671191e-01
5.084029570650599198e+05,2.608843818465358955e-01
5.844581033034397988e+05,2.602715971319204402e-01
6.718914268201827072e+05,2.598034982276666849e-01
7.724070175938881002e+05,2.598373235792681424e-01
8.879598354928207118e+05,2.598711533347916047e-01
1.020803682468472514e+06,2.605508272966834959e-01
1.173520647577483673e+06,2.610882446610509611e-01
1.349085398401866667e+06,2.616989262245553727e-01
1.550915542848124634e+06,2.623110361632532972e-01
1.782944612950768322e+06,2.632873460723920700e-01
1.945275837977907853e+06,2.638175278736320517e-01
