5.696350405185326053e+02,2.077591202505204293e-01
5.984971472844987375e+02,2.022686993087755292e-01
6.879760192433378734e+02,1.924989491897852456e-01
7.908553909544458520e+02,1.864116046527060089e-01
9.091380453203776142e+02,1.827707699165588839e-01
1.045125317846589496e+03,1.806398596087154251e-01
1.201468223420462664e+03,1.798680231534825480e-01
1.381209002141938072e+03,1.798914412335566315e-01
1.587845732754984510e+03,1.803619341182212676e-01
1.825412420400935389e+03,1.817836053343494240e-01
2.098528601454884210e+03,1.835198743775983410e-01
2.412500368054374576e+03,1.849154384972052922e-01
2.773438167243403313e+03,1.859623038191911548e-01
3.188373483945618318e+03,1.869119822735694769e-01
3.665375676244678289e+03,1.875042200611329313e-01
4.213744485660346982e+03,1.882021023566271267e-01
4.844124632569036294e+03,1.882266054996860893e-01
5.568810243648354117e+03,1.882511118329541489e-01
6.401909505230064497e+03,1.882756213568462511e-01
7.359641201619488129e+03,1.883001340717782024e-01
8.460650462541747402e+03,1.883246499781652539e-01
9.726327085098360840e+03,1.878304960120031897e-01
1.118135371076593219e+04,1.874409870075363360e-01
1.285401213255838957e+04,1.867430542653057690e-01
1.477690304010969885e+04,1.861503569815705916e-01
1.698740125753013854e+04,1.852527771453733596e-01
1.952858005550538655e+04,1.844103709460643281e-01
2.244985755852038710e+04,1.833694212704530258e-01
2.580811669561683811e+04,1.822840742068310427e-01
2.966872194161791776e+04,1.811551892725626889e-01
3.410678351585952623e+04,1.798844200633768486e-01
3.920870436999351659e+04,1.785733151880438407e-01
4.507368049536123726e+04,1.769787039323065247e-01
5.181598420383120538e+04,1.754467063442057551e-01
5.956669225226872368e+04,1.736883251421730556e-01
6.847701369627055828e+04,1.723273135000345790e-01
7.872026351909156074e+04,1.710712893218243047e-01
9.049601650246858480e+04,1.701056353718192748e-01
1.040335893152259669e+05,1.694255235195914477e-01
1.195959041750008910e+05,1.684227091289446920e-01
1.374871853800426470e+05,1.681661674331642875e-01
1.580545269964761683e+05,1.676324306843146039e-01
1.816982982914322638e+05,1.669161722607215015e-01
2.088805349837131507e+05,1.669379040628456157e-01
2.401277162308833213e+05,1.663163141372651921e-01
2.760507954071754357e+05,1.662462549706589521e-01
3.173472345624713344e+05,1.659472608020841344e-01
3.648211723073007306e+05,1.655574714857133700e-01
4.193987635630359291e+05,1.655790263905603243e-01
4.821412139151852462e+05,1.656005841017678115e-01
5.542699939807273913e+05,1.656221446197010116e-01
6.371893075322933728e+05,1.656437079447252159e-01
7.325134285504911095e+05,1.656652740772061871e-01
8.420981279250395019e+05,1.656868430175091333e-01
9.680768016199931735e+05,1.657084147659999285e-01
1.112902003646562109e+06,1.657299893230440857e-01
1.279393192407799652e+06,1.657515666890070072e-01
1.470799048924894305e+06,1.662767568878750490e-01
1.690835855010659900e+06,1.665278544436974983e-01
1.901901731317918282e+06,1.665461478078779090e-01
